,ID,Unnamed: 0,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Object_num,Extra_characteristic,Num_features,Common,Num_objects,Linked_prompts
1728,1729,,a fire hydrant,fire hydrant,True,Controlled single object,,,,,,,,
1729,1730,,a surfboard,surfboard,True,Controlled single object,,,,,,,,
1730,1731,,a book,book,True,Controlled single object,,,,,,,,
1731,1732,,a spoon,spoon,True,Controlled single object,,,,,,,,
1732,1733,,a hat,hat,True,Controlled single object,,,,,,,,
1733,1734,,a toothbrush,toothbrush,True,Controlled single object,,,,,,,,
1734,1735,,an orange,orange,True,Controlled single object,,,,,,,,
1735,1736,,a cup,cup,True,Controlled single object,,,,,,,,
1736,1737,,a remote,remote,True,Controlled single object,,,,,,,,
1737,1738,,a bird,bird,True,Controlled single object,,,,,,,,
1738,1739,,a fire hydrant,fire hydrant,True,Controlled single object,,,,,,,,
1739,1740,,a surfboard,surfboard,True,Controlled single object,,,,,,,,
1740,1741,,a book,book,True,Controlled single object,,,,,,,,
1741,1742,,a spoon,spoon,True,Controlled single object,,,,,,,,
1742,1743,,a hat,hat,True,Controlled single object,,,,,,,,
1743,1744,,a toothbrush,toothbrush,True,Controlled single object,,,,,,,,
1744,1745,,an orange,orange,True,Controlled single object,,,,,,,,
1745,1746,,a cup,cup,True,Controlled single object,,,,,,,,
1746,1747,,a remote,remote,True,Controlled single object,,,,,,,,
1747,1748,,a bird,bird,True,Controlled single object,,,,,,,,
1748,1749,,a fire hydrant,fire hydrant,True,Controlled single object,,,,,,,,
1749,1750,,a surfboard,surfboard,True,Controlled single object,,,,,,,,
1750,1751,,a backpack,backpack,True,Controlled single object,,,,,,,,
1751,1752,,a bowl,bowl,True,Controlled single object,,,,,,,,
1752,1753,,a shoe,shoe,True,Controlled single object,,,,,,,,
1753,1754,,a donut,donut,True,Controlled single object,,,,,,,,
1754,1755,,an apple,apple,True,Controlled single object,,,,,,,,
1755,1756,,a bottle,bottle,True,Controlled single object,,,,,,,,
1756,1757,,a carrot,carrot,True,Controlled single object,,,,,,,,
1757,1758,,an umbrella,umbrella,True,Controlled single object,,,,,,,,
1758,1759,,a sandwich,sandwich,True,Controlled single object,,,,,,,,
1759,1760,,a cow,cow,True,Controlled single object,,,,,,,,
1760,1761,,a backpack,backpack,True,Controlled single object,,,,,,,,
1761,1762,,a bowl,bowl,True,Controlled single object,,,,,,,,
1762,1763,,a shoe,shoe,True,Controlled single object,,,,,,,,
1763,1764,,a donut,donut,True,Controlled single object,,,,,,,,
1764,1765,,an apple,apple,True,Controlled single object,,,,,,,,
1765,1766,,a bottle,bottle,True,Controlled single object,,,,,,,,
1766,1767,,a carrot,carrot,True,Controlled single object,,,,,,,,
1767,1768,,an umbrella,umbrella,True,Controlled single object,,,,,,,,
1768,1769,,a sandwich,sandwich,True,Controlled single object,,,,,,,,
1769,1770,,a cow,cow,True,Controlled single object,,,,,,,,
1770,1771,,a backpack,backpack,True,Controlled single object,,,,,,,,
1771,1772,,a bowl,bowl,True,Controlled single object,,,,,,,,
1772,1773,,a shoe,shoe,True,Controlled single object,,,,,,,,
1773,1774,,a donut,donut,True,Controlled single object,,,,,,,,
1774,1775,,an apple,apple,True,Controlled single object,,,,,,,,
1775,1776,,a bottle,bottle,True,Controlled single object,,,,,,,,
1776,1777,,a carrot,carrot,True,Controlled single object,,,,,,,,
1777,1778,,an umbrella,umbrella,True,Controlled single object,,,,,,,,
1778,1779,,a sandwich,sandwich,True,Controlled single object,,,,,,,,
1779,1780,,a cow,cow,True,Controlled single object,,,,,,,,
1780,1781,,a backpack,backpack,True,Controlled single object,,,,,,,,
1781,1782,,a bowl,bowl,True,Controlled single object,,,,,,,,
1782,1783,,a shoe,shoe,True,Controlled single object,,,,,,,,
1783,1784,,a donut,donut,True,Controlled single object,,,,,,,,
1784,1785,,an apple,apple,True,Controlled single object,,,,,,,,
1785,1786,,a bottle,bottle,True,Controlled single object,,,,,,,,
1786,1787,,a carrot,carrot,True,Controlled single object,,,,,,,,
1787,1788,,an umbrella,umbrella,True,Controlled single object,,,,,,,,
1788,1789,,a sandwich,sandwich,True,Controlled single object,,,,,,,,
1789,1790,,a cow,cow,True,Controlled single object,,,,,,,,
1790,1791,,a backpack,backpack,True,Controlled single object,,,,,,,,
1791,1792,,a bowl,bowl,True,Controlled single object,,,,,,,,
1792,1793,,a shoe,shoe,True,Controlled single object,,,,,,,,
1793,1794,,a donut,donut,True,Controlled single object,,,,,,,,
1794,1795,,an apple,apple,True,Controlled single object,,,,,,,,
1795,1796,,a bottle,bottle,True,Controlled single object,,,,,,,,
1796,1797,,a carrot,carrot,True,Controlled single object,,,,,,,,
1797,1798,,an umbrella,umbrella,True,Controlled single object,,,,,,,,
1798,1799,,a sandwich,sandwich,True,Controlled single object,,,,,,,,
1799,1800,,a cow,cow,True,Controlled single object,,,,,,,,
1800,1801,,strawberry,strawberry,True,Single object,,,,,,,,
1801,1802,,blanket,blanket,True,Single object,,,,,,,,
1802,1803,,cabinet,cabinet,True,Single object,,,,,,,,
1803,1804,,carpet,carpet,True,Single object,,,,,,,,
1804,1805,,mug,mug,True,Single object,,,,,,,,
1805,1806,,building,building,True,Single object,,,,,,,,
1806,1807,,snowflake,snowflake,True,Single object,,,,,,,,
1807,1808,,ring,ring,True,Single object,,,,,,,,
1808,1809,,house,house,True,Single object,,,,,,,,
1809,1810,,jar,jar,True,Single object,,,,,,,,
1810,1811,,lamp,lamp,True,Single object,,,,,,,,
1811,1812,,flashlight,flashlight,True,Single object,,,,,,,,
1812,1813,,toothbrush,toothbrush,True,Single object,,,,,,,,
1813,1814,,boat,boat,True,Single object,,,,,,,,
1814,1815,,candy,candy,True,Single object,,,,,,,,
1815,1816,,pillow,pillow,True,Single object,,,,,,,,
1816,1817,,sky,sky,True,Single object,,,,,,,,
1817,1818,,dove,dove,True,Single object,,,,,,,,
1818,1819,,ocean,ocean,True,Single object,,,,,,,,
1819,1820,,star,star,True,Single object,,,,,,,,
1820,1821,,fish,fish,True,Single object,,,,,,,,
1821,1822,,whale,whale,True,Single object,,,,,,,,
1822,1823,,moon,moon,True,Single object,,,,,,,,
1823,1824,,sheep,sheep,True,Single object,,,,,,,,
1824,1825,,apple,apple,True,Single object,,,,,,,,
1825,1826,,car,car,True,Single object,,,,,,,,
1826,1827,,skyscraper,skyscraper,True,Single object,,,,,,,,
1827,1828,,lemon,lemon,True,Single object,,,,,,,,
1828,1829,,sword,sword,True,Single object,,,,,,,,
1829,1830,,violin,violin,True,Single object,,,,,,,,
1830,1831,,cloud,cloud,True,Single object,,,,,,,,
1831,1832,,ice cream,ice cream,True,Single object,,,,,,,,
1832,1833,,snowman,snowman,True,Single object,,,,,,,,
1833,1834,,anchovie,anchovie,True,Single object,,,,,,,,
1834,1835,,tree,tree,True,Single object,,,,,,,,
1835,1836,,knife,knife,True,Single object,,,,,,,,
1836,1837,,bird,bird,True,Single object,,,,,,,,
1837,1838,,elephant,elephant,True,Single object,,,,,,,,
1838,1839,,snake,snake,True,Single object,,,,,,,,
1839,1840,,kiwi,kiwi,True,Single object,,,,,,,,
1840,1841,,headphones,headphones,True,Single object,,,,,,,,
1841,1842,,tile,tile,True,Single object,,,,,,,,
1842,1843,,spider,spider,True,Single object,,,,,,,,
1843,1844,,owl,owl,True,Single object,,,,,,,,
1844,1845,,diamond,diamond,True,Single object,,,,,,,,
1845,1846,,dog,dog,True,Single object,,,,,,,,
1846,1847,,cat,cat,True,Single object,,,,,,,,
1847,1848,,light bulb,light bulb,True,Single object,,,,,,,,
1848,1849,,feather,feather,True,Single object,,,,,,,,
1849,1850,,ladder,ladder,True,Single object,,,,,,,,
1850,1851,,fir tree,fir tree,True,Single object,,,,,,,,
1851,1852,,stone,stone,True,Single object,,,,,,,,
1852,1853,,coin,coin,True,Single object,,,,,,,,
1853,1854,,t-shirt,t-shirt,True,Single object,,,,,,,,
1854,1855,,desk,desk,True,Single object,,,,,,,,
1855,1856,,gorilla,gorilla,True,Single object,,,,,,,,
1856,1857,,medal,medal,True,Single object,,,,,,,,
1857,1858,,mouse,mouse,True,Single object,,,,,,,,
1858,1859,,butterfly,butterfly,True,Single object,,,,,,,,
1859,1860,,brick,brick,True,Single object,,,,,,,,
1860,1861,,spoon,spoon,True,Single object,,,,,,,,
1861,1862,,dragon,dragon,True,Single object,,,,,,,,
1862,1863,,banana,banana,True,Single object,,,,,,,,
1863,1864,,balloon,balloon,True,Single object,,,,,,,,
1864,1865,,giraffe,giraffe,True,Single object,,,,,,,,
1865,1866,,swan,swan,True,Single object,,,,,,,,
1866,1867,,leaf,leaf,True,Single object,,,,,,,,
1867,1868,,mountain,mountain,True,Single object,,,,,,,,
1868,1869,,fork,fork,True,Single object,,,,,,,,
1869,1870,,treehouse,treehouse,True,Single object,,,,,,,,
1870,1871,,screwdriver,screwdriver,True,Single object,,,,,,,,
1871,1872,,pencil,pencil,True,Single object,,,,,,,,
1872,1873,,tennis ball,tennis ball,True,Single object,,,,,,,,
1873,1874,,helicopter,helicopter,True,Single object,,,,,,,,
1874,1875,,clock,clock,True,Single object,,,,,,,,
1875,1876,,shirt,shirt,True,Single object,,,,,,,,
1876,1877,,candle,candle,True,Single object,,,,,,,,
1877,1878,,crown,crown,True,Single object,,,,,,,,
1878,1879,,drum,drum,True,Single object,,,,,,,,
1879,1880,,bicycle,bicycle,True,Single object,,,,,,,,
1880,1881,,sculpture,sculpture,True,Single object,,,,,,,,
1881,1882,,phone,phone,True,Single object,,,,,,,,
1882,1883,,bus,bus,True,Single object,,,,,,,,
1883,1884,,scarf,scarf,True,Single object,,,,,,,,
1884,1885,,cup,cup,True,Single object,,,,,,,,
1885,1886,,belt,belt,True,Single object,,,,,,,,
1886,1887,,tablet,tablet,True,Single object,,,,,,,,
1887,1888,,cactus,cactus,True,Single object,,,,,,,,
1888,1889,,cow,cow,True,Single object,,,,,,,,
1889,1890,,hair drier,hair drier,True,Single object,,,,,,,,
1890,1891,,bear,bear,True,Single object,,,,,,,,
1891,1892,,cake,cake,True,Single object,,,,,,,,
1892,1893,,bench,bench,True,Single object,,,,,,,,
1893,1894,,chair,chair,True,Single object,,,,,,,,
1894,1895,,keyboard,keyboard,True,Single object,,,,,,,,
1895,1896,,kite,kite,True,Single object,,,,,,,,
1896,1897,,airplane,airplane,True,Single object,,,,,,,,
1897,1898,,cell phone,cell phone,True,Single object,,,,,,,,
1898,1899,,skateboard,skateboard,True,Single object,,,,,,,,
1899,1900,,teddy bear,teddy bear,True,Single object,,,,,,,,
1900,1901,,refrigerator,refrigerator,True,Single object,,,,,,,,
1901,1902,,baseball glove,baseball glove,True,Single object,,,,,,,,
1902,1903,,bowl,bowl,True,Single object,,,,,,,,
1903,1904,,zebra,zebra,True,Single object,,,,,,,,
1904,1905,,sink,sink,True,Single object,,,,,,,,
1905,1906,,carrot,carrot,True,Single object,,,,,,,,
1906,1907,,umbrella,umbrella,True,Single object,,,,,,,,
1907,1908,,stop sign,stop sign,True,Single object,,,,,,,,
1908,1909,,scissors,scissors,True,Single object,,,,,,,,
1909,1910,,microwave,microwave,True,Single object,,,,,,,,
1910,1911,,motorcycle,motorcycle,True,Single object,,,,,,,,
1911,1912,,train,train,True,Single object,,,,,,,,
1912,1913,,couch,couch,True,Single object,,,,,,,,
1913,1914,,remote,remote,True,Single object,,,,,,,,
1914,1915,,snowboard,snowboard,True,Single object,,,,,,,,
1915,1916,,hot dog,hot dog,True,Single object,,,,,,,,
1916,1917,,handbag,handbag,True,Single object,,,,,,,,
1917,1918,,truck,truck,True,Single object,,,,,,,,
1918,1919,,mice,mice,True,Single object,,,,,,,,
1919,1920,,dining table,dining table,True,Single object,,,,,,,,
1920,1921,,toilet,toilet,True,Single object,,,,,,,,
1921,1922,,sports ball,sports ball,True,Single object,,,,,,,,
1922,1923,,fire hydrant,fire hydrant,True,Single object,,,,,,,,
1923,1924,,book,book,True,Single object,,,,,,,,
1924,1925,,suitcase,suitcase,True,Single object,,,,,,,,
1925,1926,,frisbee,frisbee,True,Single object,,,,,,,,
1926,1927,,donut,donut,True,Single object,,,,,,,,
1927,1928,,surfboard,surfboard,True,Single object,,,,,,,,
1928,1929,,broccoli,broccoli,True,Single object,,,,,,,,
1929,1930,,pizza,pizza,True,Single object,,,,,,,,
1930,1931,,potted plant,potted plant,True,Single object,,,,,,,,
1931,1932,,wine glass,wine glass,True,Single object,,,,,,,,
1932,1933,,tie,tie,True,Single object,,,,,,,,
1933,1934,,bottle,bottle,True,Single object,,,,,,,,
1934,1935,,laptop,laptop,True,Single object,,,,,,,,
1935,1936,,toaster,toaster,True,Single object,,,,,,,,
1936,1937,,parking meter,parking meter,True,Single object,,,,,,,,
1937,1938,,bed,bed,True,Single object,,,,,,,,
1938,1939,,sandwich,sandwich,True,Single object,,,,,,,,
1939,1940,,tennis racket,tennis racket,True,Single object,,,,,,,,
1940,1941,,traffic light,traffic light,True,Single object,,,,,,,,
1941,1942,,backpack,backpack,True,Single object,,,,,,,,
1942,1943,,vase,vase,True,Single object,,,,,,,,
1943,1944,,kitchen,kitchen,True,Single object,,,,,,,,
1944,1945,,bedroom,bedroom,True,Single object,,,,,,,,
1945,1946,,desert,desert,True,Single object,,,,,,,,
1946,1947,,garden,garden,True,Single object,,,,,,,,
1947,1948,,room,room,True,Single object,,,,,,,,
1948,1949,,cave,cave,True,Single object,,,,,,,,
1949,1950,,city,city,True,Single object,,,,,,,,
1950,1951,,street,street,True,Single object,,,,,,,,
1951,1952,,table,table,True,Single object,,,,,,,,
1952,1953,,lake,lake,True,Single object,,,,,,,,
1953,1954,,stadium,stadium,True,Single object,,,,,,,,
1954,1955,,field,field,True,Single object,,,,,,,,
1955,1956,,beach,beach,True,Single object,,,,,,,,
1956,1957,,fireplace,fireplace,True,Single object,,,,,,,,
1957,1958,,backyard,backyard,True,Single object,,,,,,,,
1958,1959,,cityscape,cityscape,True,Single object,,,,,,,,
1959,1960,,park,park,True,Single object,,,,,,,,
1960,1961,,hallway,hallway,True,Single object,,,,,,,,
1961,1962,,coast,coast,True,Single object,,,,,,,,
1962,1963,,door,door,True,Single object,,,,,,,,
1963,1964,,crowd,crowd,True,Single object,,,,,,,,
1964,1965,,barn,barn,True,Single object,,,,,,,,
1965,1966,,river,river,True,Single object,,,,,,,,
1966,1967,,road,road,True,Single object,,,,,,,,
1967,1968,,office,office,True,Single object,,,,,,,,
1968,1969,,bookshelf,bookshelf,True,Single object,,,,,,,,
1969,1970,,school,school,True,Single object,,,,,,,,
1970,1971,,lawn,lawn,True,Single object,,,,,,,,
1971,1972,,cloudy sky,cloudy sky,True,Single object,,,,,,,,
1972,1973,,meadow,meadow,True,Single object,,,,,,,,
1973,1974,,tent,tent,True,Single object,,,,,,,,
1974,1975,,bathroom,bathroom,True,Single object,,,,,,,,
1975,1976,,plate,plate,True,Single object,,,,,,,,
1976,1977,,yard,yard,True,Single object,,,,,,,,
1977,1978,,living room,living room,True,Single object,,,,,,,,
1978,1979,,window,window,True,Single object,,,,,,,,
1979,1980,,forest,forest,True,Single object,,,,,,,,
1980,1981,,concert,concert,True,Single object,,,,,,,,
1981,1982,,pond,pond,True,Single object,,,,,,,,
1982,1983,,sunset,sunset,True,Single object,,,,,,,,
1983,1984,,parking lot,parking lot,True,Single object,,,,,,,,
1984,1985,,store,store,True,Single object,,,,,,,,
1985,1986,,flower,flower,True,Single object,,,,,,,,
1986,1987,,shopping mall,shopping mall,True,Single object,,,,,,,,
1987,1988,,restaurant,restaurant,True,Single object,,,,,,,,
1988,1989,,dining room,dining room,True,Single object,,,,,,,,
1989,1990,,church,church,True,Single object,,,,,,,,
1990,1991,,shoe,shoe,True,Single object,,,,,,,,
1991,1992,,swimming pool,swimming pool,True,Single object,,,,,,,,
1992,1993,,classroom,classroom,True,Single object,,,,,,,,
1993,1994,,train station,train station,True,Single object,,,,,,,,
1994,1995,,goat,goat,True,Single object,,,,,,,,
1995,1996,,bag,bag,True,Single object,,,,,,,,
1996,1997,,albatross,albatross,True,Single object,,,,,,,,
1997,1998,,water bottle,water bottle,True,Single object,,,,,,,,
1998,1999,,beaver,beaver,True,Single object,,,,,,,,
1999,2000,,pen,pen,True,Single object,,,,,,,,
2000,2001,,skunk,skunk,True,Single object,,,,,,,,
2001,2002,,wallaby,wallaby,True,Single object,,,,,,,,
2002,2003,,hat,hat,True,Single object,,,,,,,,
2003,2004,,watch,watch,True,Single object,,,,,,,,
2004,2005,,seagull,seagull,True,Single object,,,,,,,,
2005,2006,,wombat,wombat,True,Single object,,,,,,,,
2006,2007,,pig,pig,True,Single object,,,,,,,,
2007,2008,,guitar,guitar,True,Single object,,,,,,,,
2008,2009,,chipmunk,chipmunk,True,Single object,,,,,,,,
2009,2010,,lamb,lamb,True,Single object,,,,,,,,
2010,2011,,ferret,ferret,True,Single object,,,,,,,,
2011,2012,,parrot,parrot,True,Single object,,,,,,,,
2012,2013,,deer,deer,True,Single object,,,,,,,,
2013,2014,,elk,elk,True,Single object,,,,,,,,
2014,2015,,vulture,vulture,True,Single object,,,,,,,,
2015,2016,,doll,doll,True,Single object,,,,,,,,
2016,2017,,penguin,penguin,True,Single object,,,,,,,,
2017,2018,,ball of yarn,ball of yarn,True,Single object,,,,,,,,
2018,2019,,moose,moose,True,Single object,,,,,,,,
2019,2020,,sea lion,sea lion,True,Single object,,,,,,,,
2020,2021,,falcon,falcon,True,Single object,,,,,,,,
2021,2022,,weasel,weasel,True,Single object,,,,,,,,
2022,2023,,seal,seal,True,Single object,,,,,,,,
2023,2024,,wolf,wolf,True,Single object,,,,,,,,
2024,2025,,otter,otter,True,Single object,,,,,,,,
2025,2026,,raccoon,raccoon,True,Single object,,,,,,,,
